geoid,NAME,Year,Population,geo_type
5001145850,"Montgomery town, Franklin County, Vermont",1970,651,town
5001145850,"Montgomery town, Franklin County, Vermont",1980,681,town
5001145850,"Montgomery town, Franklin County, Vermont",1990,823,town
5001145850,"Montgomery town, Franklin County, Vermont",2000,992,town
5001145850,"Montgomery town, Franklin County, Vermont",2010,1201,town
5001145850,"Montgomery town, Franklin County, Vermont",2020,1184,town
5002346000,"Montpelier city, Washington County, Vermont",1791,118,town
5002346000,"Montpelier city, Washington County, Vermont",1800,890,town
5002346000,"Montpelier city, Washington County, Vermont",1810,1877,town
5002346000,"Montpelier city, Washington County, Vermont",1820,2308,town
5002346000,"Montpelier city, Washington County, Vermont",1830,1193,town
5002346000,"Montpelier city, Washington County, Vermont",1840,3725,town
5002346000,"Montpelier city, Washington County, Vermont",1850,2310,town
5002346000,"Montpelier city, Washington County, Vermont",1860,2411,town
5002346000,"Montpelier city, Washington County, Vermont",1870,3023,town
5002346000,"Montpelier city, Washington County, Vermont",1880,3219,town
5002346000,"Montpelier city, Washington County, Vermont",1890,4160,town
5002346000,"Montpelier city, Washington County, Vermont",1900,6266,town
5002346000,"Montpelier city, Washington County, Vermont",1910,7856,town
5002346000,"Montpelier city, Washington County, Vermont",1920,7125,town
5002346000,"Montpelier city, Washington County, Vermont",1930,7837,town
5002346000,"Montpelier city, Washington County, Vermont",1940,8006,town
5002346000,"Montpelier city, Washington County, Vermont",1950,8599,town
5002346000,"Montpelier city, Washington County, Vermont",1960,8782,town
5002346000,"Montpelier city, Washington County, Vermont",1970,8609,town
5002346000,"Montpelier city, Washington County, Vermont",1980,8241,town
5002346000,"Montpelier city, Washington County, Vermont",1990,8247,town
5002346000,"Montpelier city, Washington County, Vermont",2000,8035,town
5002346000,"Montpelier city, Washington County, Vermont",2010,7855,town
5002346000,"Montpelier city, Washington County, Vermont",2020,8074,town
5002346225,"Moretown, Washington County, Vermont",1791,24,town
5002346225,"Moretown, Washington County, Vermont",1800,191,town
5002346225,"Moretown, Washington County, Vermont",1810,405,town
5002346225,"Moretown, Washington County, Vermont",1820,593,town
5002346225,"Moretown, Washington County, Vermont",1830,816,town
5002346225,"Moretown, Washington County, Vermont",1840,1128,town
5002346225,"Moretown, Washington County, Vermont",1850,1335,town
5002346225,"Moretown, Washington County, Vermont",1860,1410,town
5002346225,"Moretown, Washington County, Vermont",1870,1263,town
5002346225,"Moretown, Washington County, Vermont",1880,1180,town
5002346225,"Moretown, Washington County, Vermont",1890,956,town
5002346225,"Moretown, Washington County, Vermont",1900,902,town
5002346225,"Moretown, Washington County, Vermont",1910,686,town
5002346225,"Moretown, Washington County, Vermont",1920,930,town
5002346225,"Moretown, Washington County, Vermont",1930,889,town
5002346225,"Moretown, Washington County, Vermont",1940,675,town
5002346225,"Moretown, Washington County, Vermont",1950,883,town
5002346225,"Moretown, Washington County, Vermont",1960,788,town
5002346225,"Moretown, Washington County, Vermont",1970,904,town
5002346225,"Moretown, Washington County, Vermont",1980,1221,town
5002346225,"Moretown, Washington County, Vermont",1990,1415,town
5002346225,"Moretown, Washington County, Vermont",2000,1653,town
5002346225,"Moretown, Washington County, Vermont",2010,1658,town
5002346225,"Moretown, Washington County, Vermont",2020,1753,town
5001946450,"Morgan town, Orleans County, Vermont",1791,0,town
5001946450,"Morgan town, Orleans County, Vermont",1800,0,town
5001946450,"Morgan town, Orleans County, Vermont",1810,135,town
5001946450,"Morgan town, Orleans County, Vermont",1820,116,town
5001946450,"Morgan town, Orleans County, Vermont",1830,331,town
5001946450,"Morgan town, Orleans County, Vermont",1840,422,town
5001946450,"Morgan town, Orleans County, Vermont",1850,486,town
5001946450,"Morgan town, Orleans County, Vermont",1860,548,town
5001946450,"Morgan town, Orleans County, Vermont",1870,614,town
5001946450,"Morgan town, Orleans County, Vermont",1880,711,town
5001946450,"Morgan town, Orleans County, Vermont",1890,520,town
5001946450,"Morgan town, Orleans County, Vermont",1900,510,town
5001946450,"Morgan town, Orleans County, Vermont",1910,463,town
5001946450,"Morgan town, Orleans County, Vermont",1920,368,town
5001946450,"Morgan town, Orleans County, Vermont",1930,363,town
5001946450,"Morgan town, Orleans County, Vermont",1940,335,town
5001946450,"Morgan town, Orleans County, Vermont",1950,296,town
5001946450,"Morgan town, Orleans County, Vermont",1960,260,town
5001946450,"Morgan town, Orleans County, Vermont",1970,286,town
5001946450,"Morgan town, Orleans County, Vermont",1980,460,town
5001946450,"Morgan town, Orleans County, Vermont",1990,497,town
5001946450,"Morgan town, Orleans County, Vermont",2000,669,town
5001946450,"Morgan town, Orleans County, Vermont",2010,749,town
5001946450,"Morgan town, Orleans County, Vermont",2020,638,town
5001546675,"Morristown, Lamoille County, Vermont",1791,10,town
5001546675,"Morristown, Lamoille County, Vermont",1800,144,town
5001546675,"Morristown, Lamoille County, Vermont",1810,550,town
5001546675,"Morristown, Lamoille County, Vermont",1820,726,town
5001546675,"Morristown, Lamoille County, Vermont",1830,1315,town
5001546675,"Morristown, Lamoille County, Vermont",1840,1502,town
5001546675,"Morristown, Lamoille County, Vermont",1850,1441,town
5001546675,"Morristown, Lamoille County, Vermont",1860,1751,town
5001546675,"Morristown, Lamoille County, Vermont",1870,1897,town
5001546675,"Morristown, Lamoille County, Vermont",1880,2099,town
5001546675,"Morristown, Lamoille County, Vermont",1890,2411,town
5001546675,"Morristown, Lamoille County, Vermont",1900,2583,town
5001546675,"Morristown, Lamoille County, Vermont",1910,2652,town
5001546675,"Morristown, Lamoille County, Vermont",1920,2813,town
5001546675,"Morristown, Lamoille County, Vermont",1930,2939,town
5001546675,"Morristown, Lamoille County, Vermont",1940,3130,town
5001546675,"Morristown, Lamoille County, Vermont",1950,3225,town
5001546675,"Morristown, Lamoille County, Vermont",1960,3347,town
5001546675,"Morristown, Lamoille County, Vermont",1970,4052,town
5001546675,"Morristown, Lamoille County, Vermont",1980,4448,town
5001546675,"Morristown, Lamoille County, Vermont",1990,4733,town
5001546675,"Morristown, Lamoille County, Vermont",2000,5139,town
5001546675,"Morristown, Lamoille County, Vermont",2010,5227,town
5001546675,"Morristown, Lamoille County, Vermont",2020,5434,town
5002147200,"Mount Holly town, Rutland County, Vermont",1791,0,town
5002147200,"Mount Holly town, Rutland County, Vermont",1800,668,town
5002147200,"Mount Holly town, Rutland County, Vermont",1810,922,town
5002147200,"Mount Holly town, Rutland County, Vermont",1820,1157,town
5002147200,"Mount Holly town, Rutland County, Vermont",1830,1318,town
5002147200,"Mount Holly town, Rutland County, Vermont",1840,1356,town
5002147200,"Mount Holly town, Rutland County, Vermont",1850,1534,town
5002147200,"Mount Holly town, Rutland County, Vermont",1860,1522,town
5002147200,"Mount Holly town, Rutland County, Vermont",1870,1582,town
5002147200,"Mount Holly town, Rutland County, Vermont",1880,1390,town
5002147200,"Mount Holly town, Rutland County, Vermont",1890,1214,town
5002147200,"Mount Holly town, Rutland County, Vermont",1900,999,town
5002147200,"Mount Holly town, Rutland County, Vermont",1910,871,town
5002147200,"Mount Holly town, Rutland County, Vermont",1920,856,town
5002147200,"Mount Holly town, Rutland County, Vermont",1930,727,town
5002147200,"Mount Holly town, Rutland County, Vermont",1940,656,town
5002147200,"Mount Holly town, Rutland County, Vermont",1950,567,town
5002147200,"Mount Holly town, Rutland County, Vermont",1960,517,town
5002147200,"Mount Holly town, Rutland County, Vermont",1970,687,town
5002147200,"Mount Holly town, Rutland County, Vermont",1980,938,town
5002147200,"Mount Holly town, Rutland County, Vermont",1990,1093,town
5002147200,"Mount Holly town, Rutland County, Vermont",2000,1241,town
5002147200,"Mount Holly town, Rutland County, Vermont",2010,1237,town
5002147200,"Mount Holly town, Rutland County, Vermont",2020,1385,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1791,165,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1800,153,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1810,209,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1820,222,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1830,210,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1840,226,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1850,308,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1860,358,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1870,301,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1880,495,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1890,436,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1900,494,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1910,289,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1920,168,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1930,173,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1940,213,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1950,186,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1960,165,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1970,184,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1980,211,town
5002147425,"Mount Tabor town, Rutland County, Vermont",1990,214,town
5002147425,"Mount Tabor town, Rutland County, Vermont",2000,203,town
5002147425,"Mount Tabor town, Rutland County, Vermont",2010,255,town
5002147425,"Mount Tabor town, Rutland County, Vermont",2020,210,town
5000148700,"New Haven town, Addison County, Vermont",1791,717,town
5000148700,"New Haven town, Addison County, Vermont",1800,1135,town
5000148700,"New Haven town, Addison County, Vermont",1810,1688,town
5000148700,"New Haven town, Addison County, Vermont",1820,1566,town
5000148700,"New Haven town, Addison County, Vermont",1830,1834,town
5000148700,"New Haven town, Addison County, Vermont",1840,1503,town
5000148700,"New Haven town, Addison County, Vermont",1850,1663,town
5000148700,"New Haven town, Addison County, Vermont",1860,1419,town
5000148700,"New Haven town, Addison County, Vermont",1870,1355,town
5000148700,"New Haven town, Addison County, Vermont",1880,1355,town
5000148700,"New Haven town, Addison County, Vermont",1890,1224,town
5000148700,"New Haven town, Addison County, Vermont",1900,1107,town
5000148700,"New Haven town, Addison County, Vermont",1910,1161,town
5000148700,"New Haven town, Addison County, Vermont",1920,1001,town
5000148700,"New Haven town, Addison County, Vermont",1930,964,town
5000148700,"New Haven town, Addison County, Vermont",1940,881,town
5000148700,"New Haven town, Addison County, Vermont",1950,932,town
5000148700,"New Haven town, Addison County, Vermont",1960,922,town
5000148700,"New Haven town, Addison County, Vermont",1970,1039,town
5000148700,"New Haven town, Addison County, Vermont",1980,1217,town
5000148700,"New Haven town, Addison County, Vermont",1990,1375,town
5000148700,"New Haven town, Addison County, Vermont",2000,1666,town
5000148700,"New Haven town, Addison County, Vermont",2010,1727,town
5000148700,"New Haven town, Addison County, Vermont",2020,1683,town
5000547725,"Newark town, Caledonia County, Vermont",1791,0,town
5000547725,"Newark town, Caledonia County, Vermont",1800,8,town
5000547725,"Newark town, Caledonia County, Vermont",1810,88,town
5000547725,"Newark town, Caledonia County, Vermont",1820,154,town
5000547725,"Newark town, Caledonia County, Vermont",1830,257,town
5000547725,"Newark town, Caledonia County, Vermont",1840,360,town
5000547725,"Newark town, Caledonia County, Vermont",1850,434,town
5000547725,"Newark town, Caledonia County, Vermont",1860,567,town
5000547725,"Newark town, Caledonia County, Vermont",1870,593,town
5000547725,"Newark town, Caledonia County, Vermont",1880,679,town
5000547725,"Newark town, Caledonia County, Vermont",1890,536,town
5000547725,"Newark town, Caledonia County, Vermont",1900,500,town
5000547725,"Newark town, Caledonia County, Vermont",1910,415,town
5000547725,"Newark town, Caledonia County, Vermont",1920,364,town
5000547725,"Newark town, Caledonia County, Vermont",1930,301,town
5000547725,"Newark town, Caledonia County, Vermont",1940,242,town
5000547725,"Newark town, Caledonia County, Vermont",1950,192,town
5000547725,"Newark town, Caledonia County, Vermont",1960,151,town
5000547725,"Newark town, Caledonia County, Vermont",1970,144,town
5000547725,"Newark town, Caledonia County, Vermont",1980,280,town
5000547725,"Newark town, Caledonia County, Vermont",1990,354,town
5000547725,"Newark town, Caledonia County, Vermont",2000,470,town
5000547725,"Newark town, Caledonia County, Vermont",2010,581,town
5000547725,"Newark town, Caledonia County, Vermont",2020,584,town
5001748175,"Newbury town, Orange County, Vermont",1791,873,town
5001748175,"Newbury town, Orange County, Vermont",1800,1304,town
5001748175,"Newbury town, Orange County, Vermont",1810,1363,town
5001748175,"Newbury town, Orange County, Vermont",1820,1623,town
5001748175,"Newbury town, Orange County, Vermont",1830,2252,town
5001748175,"Newbury town, Orange County, Vermont",1840,2578,town
5001748175,"Newbury town, Orange County, Vermont",1850,2984,town
5001748175,"Newbury town, Orange County, Vermont",1860,2549,town
5001748175,"Newbury town, Orange County, Vermont",1870,2241,town
5001748175,"Newbury town, Orange County, Vermont",1880,2316,town
5001748175,"Newbury town, Orange County, Vermont",1890,2080,town
5001748175,"Newbury town, Orange County, Vermont",1900,2125,town
5001748175,"Newbury town, Orange County, Vermont",1910,2036,town
5001748175,"Newbury town, Orange County, Vermont",1920,1908,town
5001748175,"Newbury town, Orange County, Vermont",1930,1744,town
5001748175,"Newbury town, Orange County, Vermont",1940,1723,town
5001748175,"Newbury town, Orange County, Vermont",1950,1667,town
5001748175,"Newbury town, Orange County, Vermont",1960,1452,town
